experiment_name;fold;step;epoch;loss;accuracy;precision;recall;f1
basic_01_RandomForest;0;valid;;;0.7514;0.668363246718457;0.998;0.8005775709931012
basic_01_RandomForest;0;test;;;0.50372;0.99792;0.5018708509354255;0.6678624012849685
basic_01_RandomForest;1;valid;;;0.9986;1.0;0.9972;0.998598037252153
basic_01_RandomForest;1;test;;;0.5106;0.9976;0.5053698074974671;0.6708809683927371
basic_01_RandomForest;2;valid;;;0.9996;1.0;0.9992;0.9995998399359743
basic_01_RandomForest;2;test;;;0.50912;0.99768;0.5046127700898276;0.6702316332563014
basic_01_RandomForest;3;valid;;;0.9986;1.0;0.9972;0.998598037252153
basic_01_RandomForest;3;test;;;0.5096;0.99752;0.5048586930115799;0.670412387762783
basic_01_RandomForest;4;valid;;;0.9992;1.0;0.9984;0.9991993594875901
basic_01_RandomForest;4;test;;;0.50984;0.99712;0.5049833887043189;0.6704319294282179
