experiment_name;fold;step;epoch;loss;accuracy;precision;recall;f1
similar_02_RandomForest;0;valid;;;0.5164;0.5084536082474227;0.9864;0.6710204081632654
similar_02_RandomForest;0;test;;;0.52084;0.9884;0.5107693579726322;0.6734988688707787
similar_02_RandomForest;1;valid;;;0.9838;0.9975318798848211;0.97;0.9835733117014804
similar_02_RandomForest;1;test;;;0.58948;0.97992;0.5502448227842415;0.7047553292482954
similar_02_RandomForest;2;valid;;;0.991;0.998375964271214;0.9836;0.9909329034857949
similar_02_RandomForest;2;test;;;0.59972;0.98264;0.5564717075159697;0.7105544789286438
similar_02_RandomForest;3;valid;;;0.9906;1.0;0.9812;0.9905108015344236
similar_02_RandomForest;3;test;;;0.58864;0.98256;0.5495793807052085;0.7048898071625345
similar_02_RandomForest;4;valid;;;0.989;0.9979633401221996;0.98;0.9889001009081735
similar_02_RandomForest;4;test;;;0.59348;0.982;0.5526043307972809;0.707227839714228
